Id,SalePrice
2863,146274.9
2864,254674.16666666666
2865,143946.33333333334
2866,134775.0
2867,110621.66666666667
2868,119990.0
2869,128339.16666666667
2870,139333.63333333333
2871,111252.03333333334
2872,74678.7
2873,124738.33333333333
2874,130300.0
2875,126150.83333333333
2876,153032.5
2877,143654.46666666667
2878,171188.33333333334
2879,141216.66666666666
2880,113876.66666666667
2881,141689.56666666668
2882,161580.0
2883,181295.66666666666
2884,172058.33333333334
2885,171129.0
2886,192863.33333333334
2887,100470.36666666667
2888,127341.73333333334
2889,73157.03333333334
2890,83836.0
2891,145991.66666666666
2892,84956.2
2893,96876.66666666667
2894,84022.53333333334
2895,306088.63333333336
2896,279759.26666666666
2897,185820.0
2898,144140.7
2899,231853.33333333334
2900,150878.33333333334
2901,178790.0
2902,185053.0
2903,297278.4666666667
2904,332740.73333333334
2905,124607.5
2906,209194.56666666668
2907,129709.4
2908,135593.33333333334
2909,147119.33333333334
2910,81893.33333333333
2911,88933.33333333333
2912,154916.66666666666
2913,93600.0
2914,86758.33333333333
2915,90185.0
2916,89530.0
2917,152607.8
2918,118300.0
2919,213563.33333333334
